,Entity,Diffus-33-Rc-Ei,Diffus-33-Rc-Ei_sup,Diffus-33-Rc-Ei_inf,Diffus-33-Rc-Eabs,Diffus-33-Rs-Ei,Diffus-33-Rs-Ei_sup,Diffus-33-Rs-Ei_inf,Diffus-33-Rs-Eabs,Diffus-33-PAR-Ei,Diffus-33-PAR-Ei_sup,Diffus-33-PAR-Ei_inf,Diffus-33-PAR-Eabs
0,incident,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435
1,27001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,27002,0.008413035996827726,0.0,0.007474982483181432,0.007815710441052956,0.008413035996827726,0.0,0.007474982483181432,0.0017625310413354085,0.008413035996827726,0.0,0.007474982483181432,0.007474982483181432
3,27003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,28001,0.0027406095135234856,0.0,0.004870063105531233,0.002546026238063318,0.0027406095135234856,0.0,0.004870063105531233,0.0005741576930831702,0.0027406095135234856,0.0,0.004870063105531233,0.0024350315527656165
5,28002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28004,0.0028837247826855863,0.0,0.002562189469416143,0.00267898032311491,0.0028837247826855863,0.0,0.002562189469416143,0.0006041403419726303,0.0028837247826855863,0.0,0.002562189469416143,0.002562189469416143
8,31001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,32001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,32002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,32003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,32005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,32006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
