,Entity,Diffus-35-Rc-Ei,Diffus-35-Rc-Ei_sup,Diffus-35-Rc-Ei_inf,Diffus-35-Rc-Eabs,Diffus-35-Rs-Ei,Diffus-35-Rs-Ei_sup,Diffus-35-Rs-Ei_inf,Diffus-35-Rs-Eabs,Diffus-35-PAR-Ei,Diffus-35-PAR-Ei_sup,Diffus-35-PAR-Ei_inf,Diffus-35-PAR-Eabs
0,incident,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971,0.01578097723536971
1,27001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,27002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,27003,0.0027884460642672183,0.0,0.0024775343281014228,0.002590466393704246,0.0027884460642672183,0.0,0.0024775343281014228,0.0005841794504639823,0.0027884460642672183,0.0,0.0024775343281014228,0.0024775343281014228
4,28001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,28002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,31001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,32001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,32002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,32003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,32005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,32006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,32007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,32008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,35001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,38001,0.00278867802527154,0.0,0.0049128316641987545,0.0025906818854772606,0.00278867802527154,0.0,0.0049128316641987545,0.0005842280462943875,0.00278867802527154,0.0,0.0049128316641987545,0.002477740425453763
19,38002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,38003,0.005528079424343939,0.0,0.009951484926097418,0.005135585785215519,0.005528079424343939,0.0,0.009951484926097418,0.0011581326394000551,0.005528079424343939,0.0,0.009951484926097418,0.004911698568529589
21,38004,0.002841600075505261,0.0,0.002524761667086424,0.0026398464701443873,0.002841600075505261,0.0,0.002524761667086424,0.0005953152158183521,0.002841600075505261,0.0,0.002524761667086424,0.002524761667086424
22,38005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,38006,0.005582459168335431,0.0,0.004960014971066029,0.005186104567383615,0.005582459168335431,0.0,0.004960014971066029,0.0011695251957662726,0.005582459168335431,0.0,0.004960014971066029,0.004960014971066029
24,38007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,38008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,38009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,38010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,38011,0.0027401287403022666,0.0,0.002434604385758563,0.0025455795997408057,0.0027401287403022666,0.0,0.002434604385758563,0.0005740569710933248,0.0027401287403022666,0.0,0.002434604385758563,0.002434604385758563
29,39001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,39002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,39003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,39004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,39005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,39006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,39007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,39008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,39009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,39012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,39013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42001,0.002788352688828771,0.002477451364024362,0.0,0.002590379647921928,0.002788352688828771,0.002477451364024362,0.0,0.0005841598883096275,0.002788352688828771,0.002477451364024362,0.0,0.002477451364024362
43,42002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,42003,0.005672079124522679,0.005039642302138399,0.0,0.005269361506681568,0.005672079124522679,0.005039642302138399,0.0,0.001188300576587501,0.005672079124522679,0.005039642302138399,0.0,0.005039642302138399
45,42004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,42005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,42006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,42007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,42008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,42009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,42010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,43001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,43002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,43003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,43004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,43005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,43006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,43007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,43008,0.0,0.0,0.002434918742833413,0.0,0.0,0.0,0.002434918742833413,0.0,0.0,0.0,0.002434918742833413,0.0
60,43009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,43010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,46001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,46002,0.0,0.0,0.0025252674631730757,0.0,0.0,0.0,0.0025252674631730757,0.0,0.0,0.0,0.0025252674631730757,0.0
64,46003,0.008413160893100523,0.0,0.007475093453519813,0.007815826469690385,0.008413160893100523,0.0,0.007475093453519813,0.0017625572071045595,0.008413160893100523,0.0,0.007475093453519813,0.007475093453519813
65,46004,0.002788539731627022,0.0,0.0024776175515506087,0.0025905534106815033,0.002788539731627022,0.0,0.0024776175515506087,0.0005841990737758612,0.002788539731627022,0.0,0.0024776175515506087,0.0024776175515506087
66,46005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,46006,0.008413346618448477,0.0,0.009953458757087514,0.007815999008538634,0.008413346618448477,0.0,0.009953458757087514,0.0017625961165649558,0.008413346618448477,0.0,0.009953458757087514,0.00747525847049147
68,46007,0.0028420855237427513,0.0,0.002525192987845434,0.0026402974515570155,0.0028420855237427513,0.0,0.002525192987845434,0.0005954169172241063,0.0028420855237427513,0.0,0.002525192987845434,0.002525192987845434
69,46008,0.013995059927692574,0.0,0.01243461074575485,0.013001410672826404,0.013995059927692574,0.0,0.01243461074575485,0.0029319650548515945,0.013995059927692574,0.0,0.01243461074575485,0.01243461074575485
70,46009,0.0028423243712885535,0.0,0.002525405203889879,0.0026405193409270657,0.0028423243712885535,0.0,0.002525405203889879,0.0005954669557849518,0.0028423243712885535,0.0,0.002525405203889879,0.002525405203889879
