,Entity,Diffus-33-Rc-Ei,Diffus-33-Rc-Ei_sup,Diffus-33-Rc-Ei_inf,Diffus-33-Rc-Eabs,Diffus-33-Rs-Ei,Diffus-33-Rs-Ei_sup,Diffus-33-Rs-Ei_inf,Diffus-33-Rs-Eabs,Diffus-33-PAR-Ei,Diffus-33-PAR-Ei_sup,Diffus-33-PAR-Ei_inf,Diffus-33-PAR-Eabs
0,incident,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435,0.028628322668007435
1,27001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,27002,0.008090245666087379,0.0,0.007474982483181432,0.007474982483181432,0.0,0.0,0.009910122594627655,0.0,0.008589257160256453,0.0,0.007474982483181432,0.007474982483181432
3,27003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,28001,0.0052709162893351735,0.0,0.004870063105531233,0.004870063105531233,0.0,0.0,0.004870063105531233,0.0,0.0055960297558157665,0.0,0.004870063105531233,0.004870063105531233
5,28002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28004,0.002773082384778552,0.0,0.002562189469416143,0.002562189469416143,0.0,0.0,0.004997271752928511,0.0,0.002944127868611372,0.0,0.002562189469416143,0.002562189469416143
8,31001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,32001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,32002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,32003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,32004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,32005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,32006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,32007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
